timestamp,tp2,tp3,h1,dv_pressure,reservoirs,oil_temperature,motor_current,comp,dv_electric,towers,mpg,lps,pressure_switch,oil_level,caudal_impulses
2020-05-29 16:48:20,-0.009999999999998,9.574,9.56,-0.0159999999999982,9.576,68.5,3.6575000000000006,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:48:30,-0.0079999999999991,9.558,9.544,-0.0159999999999982,9.56,68.5,3.6425,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:48:40,-0.009999999999998,9.542,9.528,-0.0180000000000006,9.544,68.6,3.6525,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:48:50,-0.009999999999998,9.526,9.512,-0.0180000000000006,9.528,68.725,3.67,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:49:00,-0.009999999999998,9.508,9.496,-0.0159999999999982,9.512,68.8,3.710000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:49:10,-0.0120000000000004,9.494,9.48,-0.0180000000000006,9.496,68.925,3.747500000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:49:20,-0.009999999999998,9.48,9.468,-0.0180000000000006,9.482,68.95,3.7624999999999993,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:49:30,-0.009999999999998,9.466,9.454,-0.0180000000000006,9.468,68.8,3.7325,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:49:40,-0.009999999999998,9.45,9.436,-0.0159999999999982,9.452,68.825,3.66,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:49:50,-0.009999999999998,9.432,9.42,-0.0159999999999982,9.436,68.725,3.6525,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:50:00,-0.009999999999998,9.42,9.406,-0.0159999999999982,9.422,68.7,3.65,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:50:09,-0.009999999999998,9.404,9.39,-0.0180000000000006,9.404,68.825,3.6750000000000007,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:50:19,-0.0120000000000004,9.388,9.378,-0.0180000000000006,9.39,68.97500000000001,3.695,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:50:29,-0.0079999999999991,9.376,9.364,-0.0159999999999982,9.376,69.52499999999999,3.710000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:50:39,-0.009999999999998,9.36,9.348,-0.0180000000000006,9.36,69.6,3.7325,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:50:49,-0.0120000000000004,9.344,9.33,-0.0180000000000006,9.342,69.7,0.5225,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:50:59,-0.0120000000000004,9.328,9.316,-0.0180000000000006,9.328,69.625,0.0424999999999995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:51:09,-0.0079999999999991,9.314,9.3,-0.0159999999999982,9.314,69.5,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:51:19,-0.009999999999998,9.294,9.284,-0.0180000000000006,9.296,69.35,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:51:29,-0.009999999999998,9.28,9.268,-0.0159999999999982,9.282,69.025,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:51:39,-0.0079999999999991,9.266,9.254,-0.0139999999999993,9.268,68.675,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:51:49,-0.0120000000000004,9.248,9.236,-0.0180000000000006,9.25,68.475,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:51:58,-0.009999999999998,9.232,9.218,-0.0180000000000006,9.236,68.32499999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:52:08,-0.009999999999998,9.216,9.202,-0.0180000000000006,9.218,68.15,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:52:18,-0.009999999999998,9.2,9.188,-0.0180000000000006,9.202,68.0,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:52:28,-0.009999999999998,9.182,9.172,-0.0180000000000006,9.186,67.85000000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:52:38,-0.009999999999998,9.168,9.154,-0.0159999999999982,9.168,67.6,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:52:48,-0.009999999999998,9.15,9.14,-0.0180000000000006,9.154,67.27499999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:52:58,-0.0120000000000004,9.134,9.12,-0.0180000000000006,9.136,67.19999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:53:08,-0.009999999999998,9.122,9.108,-0.0180000000000006,9.122,67.0,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:53:18,-0.009999999999998,9.106,9.092,-0.0159999999999982,9.108,67.05000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:53:28,-0.0120000000000004,9.088,9.078,-0.0180000000000006,9.09,66.8,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:53:38,-0.009999999999998,9.07,9.058,-0.0159999999999982,9.072,66.625,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:53:47,-0.0120000000000004,9.054,9.044,-0.0180000000000006,9.056,66.55,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:53:57,-0.009999999999998,9.04,9.028,-0.0159999999999982,9.04,66.35,0.0424999999999995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:54:07,-0.009999999999998,9.02,9.01,-0.0199999999999995,9.024,66.225,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:54:17,-0.009999999999998,9.008,8.996,-0.0159999999999982,9.01,66.19999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:54:27,-0.0120000000000004,8.986,8.974,-0.0180000000000006,8.988,66.05000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:54:37,-0.009999999999998,8.968,8.954,-0.0159999999999982,8.97,65.95,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:54:47,-0.009999999999998,8.922,8.912,-0.0159999999999982,8.924,65.85000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:54:57,-0.0079999999999991,8.902,8.89,-0.0159999999999982,8.902,65.525,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:55:07,-0.0120000000000004,8.886,8.872,-0.0180000000000006,8.886,65.375,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:55:17,-0.009999999999998,8.868,8.858,-0.0180000000000006,8.87,65.14999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:55:27,-0.009999999999998,8.854,8.842,-0.0180000000000006,8.852,65.12500000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:55:37,-0.0120000000000004,8.83,8.82,-0.0159999999999982,8.832,65.05000000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:55:46,-0.0120000000000004,8.812,8.798,-0.0180000000000006,8.812,65.05000000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:55:56,-0.009999999999998,8.782,8.77,-0.0180000000000006,8.784,65.025,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:56:06,-0.0120000000000004,8.768,8.756,-0.0180000000000006,8.768,65.17500000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:56:16,-0.0120000000000004,8.752,8.74,-0.0180000000000006,8.754,65.12500000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:56:26,-0.009999999999998,8.728,8.718,-0.0180000000000006,8.73,64.95,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:56:36,-0.0120000000000004,8.714,8.7,-0.0159999999999982,8.712,64.92500000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:56:46,-0.0120000000000004,8.686,8.674,-0.0180000000000006,8.686,64.85000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:56:56,-0.0120000000000004,8.672,8.662,-0.0180000000000006,8.674,64.72500000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:57:06,-0.009999999999998,8.66,8.648,-0.0180000000000006,8.66,64.55,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:57:16,-0.009999999999998,8.646,8.634,-0.0159999999999982,8.648,64.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:57:26,-0.0120000000000004,8.634,8.62,-0.0159999999999982,8.636,64.425,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:57:35,-0.009999999999998,8.618,8.608,-0.0159999999999982,8.62,64.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:57:45,-0.009999999999998,8.604,8.592,-0.0159999999999982,8.606,64.27499999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:57:55,-0.009999999999998,8.59,8.578,-0.0159999999999982,8.592,64.225,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:58:05,-0.0120000000000004,8.576,8.562,-0.0180000000000006,8.576,64.25,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:58:15,-0.009999999999998,8.56,8.55,-0.0199999999999995,8.564,64.12500000000001,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:58:25,-0.009999999999998,8.494,8.482,-0.0159999999999982,8.496,64.025,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:58:35,-0.009999999999998,8.482,8.47,-0.0159999999999982,8.484,64.05000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:58:45,-0.0120000000000004,8.466,8.456,-0.0180000000000006,8.47,63.85000000000001,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:58:55,-0.0120000000000004,8.44,8.428,-0.0180000000000006,8.444,63.825,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:59:05,-0.0120000000000004,8.416,8.404,-0.0180000000000006,8.418,63.675,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:59:15,-0.0120000000000004,8.404,8.392,-0.0180000000000006,8.404,63.55,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:59:24,-0.0120000000000004,8.386,8.374,-0.0180000000000006,8.388,63.55,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:59:34,-0.009999999999998,8.364,8.352,-0.0159999999999982,8.366,63.425,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:59:44,-0.0139999999999993,8.308,8.294,-0.0180000000000006,8.308,63.55,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 16:59:54,-0.009999999999998,8.264,8.252,-0.0180000000000006,8.266,63.27499999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:00:04,-0.009999999999998,8.244,8.232,-0.0180000000000006,8.244,63.14999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:00:14,-0.0139999999999993,8.184,8.172,-0.0180000000000006,8.184,63.1,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:00:24,-0.0120000000000004,8.168,8.158,-0.0159999999999982,8.17,62.99999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:00:34,-0.009999999999998,8.16,8.146,-0.0159999999999982,8.16,63.05000000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:00:44,-0.0120000000000004,8.138,8.126,-0.0180000000000006,8.14,62.85000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:00:54,-0.0120000000000004,8.122,8.112,-0.0180000000000006,8.124,62.94999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:01:04,-0.0120000000000004,8.078,8.066,-0.0180000000000006,8.078,62.85000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:01:13,6.2780000000000005,8.07,-0.0240000000000009,-0.0180000000000006,8.07,62.87499999999999,5.289999999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2020-05-29 17:01:23,6.618,8.174,-0.0219999999999984,-0.0180000000000006,8.176,62.94999999999999,5.329999999999998,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2020-05-29 17:01:33,8.726,8.266,-0.0159999999999982,-0.0180000000000006,8.264,63.55,5.842499999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2020-05-29 17:01:43,8.892,8.46,-0.0159999999999982,-0.0180000000000006,8.456,64.225,5.912500000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2020-05-29 17:01:53,9.094,8.676,-0.0139999999999993,-0.0180000000000006,8.672,64.99999999999999,5.9575,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2020-05-29 17:02:03,9.3,8.9,-0.009999999999998,-0.0180000000000006,8.896,66.10000000000001,5.969999999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2020-05-29 17:02:13,9.476,9.088,-0.009999999999998,-0.0180000000000006,9.084,67.12499999999999,5.987499999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2020-05-29 17:02:23,7.948,9.216,-0.0079999999999991,-0.0199999999999995,9.214,68.12499999999999,5.565,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2020-05-29 17:02:33,9.74,9.346,-0.0060000000000002,-0.0159999999999982,9.342,69.39999999999999,5.920000000000002,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2020-05-29 17:02:43,9.908,9.524,-0.0060000000000002,-0.0180000000000006,9.52,70.39999999999999,5.934999999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2020-05-29 17:02:53,10.068,9.694,-0.0060000000000002,-0.0180000000000006,9.69,71.125,6.035,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2020-05-29 17:03:02,10.228,9.86,-0.0060000000000002,-0.0180000000000006,9.856,71.8,6.17,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2020-05-29 17:03:12,10.394,10.034,-0.0060000000000002,-0.0199999999999995,10.03,72.30000000000001,6.225000000000001,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2020-05-29 17:03:22,8.356,10.132,-0.0060000000000002,-0.0159999999999982,10.128,72.64999999999999,5.74,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2020-05-29 17:03:32,0.8440000000000012,10.156,10.164,0.6679999999999993,10.154,72.85,3.9499999999999993,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:03:42,-0.0240000000000009,10.108,10.108,-0.0159999999999982,10.102,73.05,3.8249999999999993,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:03:52,-0.0199999999999995,10.066,10.066,-0.0159999999999982,10.064,72.825,3.84,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:04:02,-0.0180000000000006,10.034,10.028,-0.0159999999999982,10.028,72.55,3.8025,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:04:12,-0.0159999999999982,10.0,9.994,-0.0180000000000006,9.996,72.52499999999999,3.745000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:04:22,-0.0159999999999982,9.972,9.964,-0.0180000000000006,9.97,72.52499999999999,3.745000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:04:32,-0.0139999999999993,9.95,9.94,-0.0180000000000006,9.948,72.42500000000001,3.717500000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:04:42,-0.0139999999999993,9.926,9.914,-0.0180000000000006,9.922,72.50000000000001,3.717500000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:04:51,-0.0120000000000004,9.902,9.89,-0.0199999999999995,9.9,72.22500000000001,3.695,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:05:01,-0.0120000000000004,9.882,9.872,-0.0159999999999982,9.882,72.0,3.715,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:05:11,-0.0120000000000004,9.862,9.85,-0.0180000000000006,9.86,71.725,3.74,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:05:21,-0.009999999999998,9.844,9.832,-0.0180000000000006,9.842,71.44999999999999,3.76,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:05:31,-0.0120000000000004,9.824,9.81,-0.0180000000000006,9.822,71.125,3.7575,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:05:41,-0.0120000000000004,9.806,9.792,-0.0180000000000006,9.804,70.925,3.73,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:05:51,-0.009999999999998,9.788,9.776,-0.0180000000000006,9.784,70.64999999999999,3.7375000000000007,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:06:01,-0.009999999999998,9.768,9.756,-0.0180000000000006,9.766,70.32499999999999,3.75,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:06:11,-0.0079999999999991,9.752,9.74,-0.0180000000000006,9.752,70.15,3.7775,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:06:21,-0.009999999999998,9.736,9.724,-0.0180000000000006,9.734,69.925,3.789999999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:06:31,-0.009999999999998,9.72,9.708,-0.0199999999999995,9.718,69.625,3.77,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:06:40,-0.009999999999998,9.704,9.69,-0.0159999999999982,9.704,69.30000000000001,3.7250000000000014,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:06:50,-0.009999999999998,9.686,9.674,-0.0180000000000006,9.686,69.17500000000001,3.6975,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:07:00,-0.0079999999999991,9.67,9.658,-0.0180000000000006,9.67,68.95,3.6875,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:07:10,-0.0120000000000004,9.652,9.638,-0.0180000000000006,9.652,68.725,3.73,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:07:20,-0.0079999999999991,9.638,9.622,-0.0180000000000006,9.636,68.75,3.782499999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:07:30,-0.0079999999999991,9.622,9.608,-0.0180000000000006,9.622,68.5,3.7575,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:07:40,-0.009999999999998,9.604,9.592,-0.0180000000000006,9.604,68.625,3.7225,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:07:50,-0.009999999999998,9.59,9.576,-0.0159999999999982,9.59,68.8,3.7575,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:08:00,-0.009999999999998,9.574,9.56,-0.0180000000000006,9.572,68.85,3.7425,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:08:10,-0.009999999999998,9.556,9.542,-0.0180000000000006,9.558,68.725,3.69,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:08:20,-0.009999999999998,9.542,9.528,-0.0180000000000006,9.54,68.675,3.655000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:08:29,-0.009999999999998,9.526,9.512,-0.0199999999999995,9.524,68.52499999999999,3.6625,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:08:39,-0.009999999999998,9.51,9.498,-0.0199999999999995,9.51,68.625,3.655000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:08:49,-0.009999999999998,9.494,9.482,-0.0199999999999995,9.496,68.35,3.655000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:08:59,-0.009999999999998,9.48,9.468,-0.0199999999999995,9.48,68.5,3.685000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:09:09,-0.009999999999998,9.464,9.452,-0.0199999999999995,9.464,68.52499999999999,3.685000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:09:19,-0.0079999999999991,9.452,9.44,-0.0180000000000006,9.452,68.575,3.6999999999999993,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:09:29,-0.009999999999998,9.436,9.422,-0.0180000000000006,9.436,68.775,3.7250000000000014,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:09:39,-0.009999999999998,9.42,9.408,-0.0180000000000006,9.42,68.9,3.7375000000000007,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:09:49,-0.009999999999998,9.406,9.396,-0.0180000000000006,9.406,68.925,3.75,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:09:59,-0.0079999999999991,9.392,9.382,-0.0180000000000006,9.394,69.025,3.7624999999999993,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:10:09,-0.009999999999998,9.376,9.364,-0.0199999999999995,9.376,69.0,3.710000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:10:19,-0.009999999999998,9.362,9.35,-0.0180000000000006,9.364,69.025,3.6750000000000007,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:10:28,-0.0079999999999991,9.348,9.336,-0.0199999999999995,9.348,69.04999999999998,0.0424999999999995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:10:38,-0.009999999999998,9.332,9.32,-0.0180000000000006,9.334,69.025,0.0424999999999995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:10:48,-0.009999999999998,9.318,9.304,-0.0180000000000006,9.318,68.825,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:10:58,-0.009999999999998,9.302,9.288,-0.0199999999999995,9.302,68.675,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:11:08,-0.009999999999998,9.286,9.274,-0.0199999999999995,9.288,68.425,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:11:18,-0.009999999999998,9.27,9.258,-0.0180000000000006,9.27,68.05000000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:11:28,-0.009999999999998,9.256,9.242,-0.0199999999999995,9.256,67.8,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:11:38,-0.009999999999998,9.24,9.228,-0.0180000000000006,9.242,67.52499999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:11:48,-0.009999999999998,9.226,9.212,-0.0199999999999995,9.226,67.25000000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:11:58,-0.009999999999998,9.208,9.198,-0.0199999999999995,9.21,66.825,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:12:08,-0.0120000000000004,9.194,9.182,-0.0180000000000006,9.196,66.75,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:12:17,-0.0079999999999991,9.18,9.168,-0.0180000000000006,9.182,66.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:12:27,-0.009999999999998,9.164,9.152,-0.0180000000000006,9.166,66.19999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:12:37,-0.0120000000000004,9.148,9.136,-0.0199999999999995,9.15,66.025,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:12:47,-0.009999999999998,9.134,9.12,-0.0199999999999995,9.136,65.825,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:12:57,-0.009999999999998,9.12,9.106,-0.0199999999999995,9.12,65.65,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:13:07,-0.009999999999998,9.106,9.092,-0.0159999999999982,9.106,65.525,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:13:17,-0.009999999999998,9.092,9.078,-0.0180000000000006,9.094,65.225,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:13:27,-0.0120000000000004,9.076,9.062,-0.0199999999999995,9.078,65.12500000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:13:37,-0.009999999999998,9.062,9.05,-0.0180000000000006,9.062,64.99999999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:13:47,-0.0120000000000004,9.046,9.032,-0.0180000000000006,9.046,64.825,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:13:57,-0.009999999999998,9.032,9.018,-0.0199999999999995,9.034,64.85000000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2020-05-29 17:14:06,-0.009999999999998,9.018,9.006,-0.0180000000000006,9.018,64.72500000000001,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
